xi,D_torus,D_infinite
3.8800000000000001e-01,2.8335707888861648e+00,2.6638070278140558e+00
3.8900000000000001e-01,2.8348241743243534e+00,2.6640931361693179e+00
3.9000000000000001e-01,2.8360805786988417e+00,2.6643780447058218e+00
3.9100000000000001e-01,2.8373400306924861e+00,2.6646617618072712e+00
3.9200000000000002e-01,2.8386025590552455e+00,2.6649442957762375e+00
3.9300000000000002e-01,2.8398681926065295e+00,2.6652256548351558e+00
3.9400000000000002e-01,2.8411369602375540e+00,2.6655058471273096e+00
3.9500000000000002e-01,2.8424088909136618e+00,2.6657848807178004e+00
3.9600000000000002e-01,2.8436840136766848e+00,2.6660627635944998e+00
3.9700000000000002e-01,2.8449623576472813e+00,2.6663395036689934e+00
3.9800000000000002e-01,2.8462439520272858e+00,2.6666151087775045e+00
3.9900000000000002e-01,2.8475288261020526e+00,2.6668895866818092e+00
4.0000000000000002e-01,2.8488170092428264e+00,2.6671629450701348e+00
4.0100000000000002e-01,2.8501085309090710e+00,2.6674351915580470e+00
4.0200000000000002e-01,2.8514034206508532e+00,2.6677063336893228e+00
4.0300000000000002e-01,2.8527017081111952e+00,2.6679763789368121e+00
4.0400000000000003e-01,2.8540034230284381e+00,2.6682453347032853e+00
4.0500000000000003e-01,2.8553085952386215e+00,2.6685132083222700e+00
4.0600000000000003e-01,2.8566172546778632e+00,2.6687800070588747e+00
4.0699999999999997e-01,2.8579294313847345e+00,2.6690457381106008e+00
4.0799999999999997e-01,2.8592451555026641e+00,2.6693104086081432e+00
4.0899999999999997e-01,2.8605644572823126e+00,2.6695740256161802e+00
4.0999999999999998e-01,2.8618873670839955e+00,2.6698365961341488e+00
4.1099999999999998e-01,2.8632139153800944e+00,2.6700981270970141e+00
4.1199999999999998e-01,2.8645441327574579e+00,2.6703586253760228e+00
4.1299999999999998e-01,2.8658780499198420e+00,2.6706180977794505e+00
4.1399999999999998e-01,2.8672156976903480e+00,2.6708765510533334e+00
4.1499999999999998e-01,2.8685571070138565e+00,2.6711339918821944e+00
4.1599999999999998e-01,2.8699023089594866e+00,2.6713904268897566e+00
4.1699999999999998e-01,2.8712513347230630e+00,2.6716458626396467e+00
4.1799999999999998e-01,2.8726042156295888e+00,2.6719003056360888e+00
4.1899999999999998e-01,2.8739609831357242e+00,2.6721537623245890e+00
4.1999999999999998e-01,2.8753216688322945e+00,2.6724062390926120e+00
4.2099999999999999e-01,2.8766863044467836e+00,2.6726577422702418e+00
4.2199999999999999e-01,2.8780549218458691e+00,2.6729082781308429e+00
4.2299999999999999e-01,2.8794275530379401e+00,2.6731578528917042e+00
4.2399999999999999e-01,2.8808042301756567e+00,2.6734064727146780e+00
4.2499999999999999e-01,2.8821849855584905e+00,2.6736541437068091e+00
4.2599999999999999e-01,2.8835698516353148e+00,2.6739008719209556e+00
4.2699999999999999e-01,2.8849588610069823e+00,2.6741466633564022e+00
4.2799999999999999e-01,2.8863520464289261e+00,2.6743915239594611e+00
4.2899999999999999e-01,2.8877494408137721e+00,2.6746354596240707e+00
4.2999999999999999e-01,2.8891510772339783e+00,2.6748784761923798e+00
4.3099999999999999e-01,2.8905569889244762e+00,2.6751205794553305e+00
4.3200000000000000e-01,2.8919672092853381e+00,2.6753617751532270e+00
4.3300000000000000e-01,2.8933817718844552e+00,2.6756020689763012e+00
4.3400000000000000e-01,2.8948007104602262e+00,2.6758414665652674e+00
4.3500000000000000e-01,2.8962240589242927e+00,2.6760799735118721e+00
4.3600000000000000e-01,2.8976518513642540e+00,2.6763175953594360e+00
4.3700000000000000e-01,2.8990841220464278e+00,2.6765543376033860e+00
4.3800000000000000e-01,2.9005209054186150e+00,2.6767902056917849e+00
4.3900000000000000e-01,2.9019622361128978e+00,2.6770252050258487e+00
4.4000000000000000e-01,2.9034081489484400e+00,2.6772593409604615e+00
4.4100000000000000e-01,2.9048586789343314e+00,2.6774926188046817e+00
4.4200000000000000e-01,2.9063138612724249e+00,2.6777250438222406e+00
4.4300000000000000e-01,2.9077737313602086e+00,2.6779566212320356e+00
4.4400000000000001e-01,2.9092383247937197e+00,2.6781873562086176e+00
4.4500000000000001e-01,2.9107076773704383e+00,2.6784172538826696e+00
4.4600000000000001e-01,2.9121818250922411e+00,2.6786463193414813e+00
4.4700000000000001e-01,2.9136608041683592e+00,2.6788745576294173e+00
4.4800000000000001e-01,2.9151446510183652e+00,2.6791019737483777e+00
4.4900000000000001e-01,2.9166334022751821e+00,2.6793285726582523e+00
4.5000000000000001e-01,2.9181270947881273e+00,2.6795543592773741e+00
4.5100000000000001e-01,2.9196257656259621e+00,2.6797793384829580e+00
4.5200000000000001e-01,2.9211294520799815e+00,2.6800035151115424e+00
4.5300000000000001e-01,2.9226381916671400e+00,2.6802268939594205e+00
4.5400000000000001e-01,2.9241520221331672e+00,2.6804494797830660e+00
4.5500000000000002e-01,2.9256709814557569e+00,2.6806712772995565e+00
4.5600000000000002e-01,2.9271951078477549e+00,2.6808922911869866e+00
4.5700000000000002e-01,2.9287244397603787e+00,2.6811125260848812e+00
4.5800000000000002e-01,2.9302590158864685e+00,2.6813319865945990e+00
4.5900000000000002e-01,2.9317988751637856e+00,2.6815506772797324e+00
4.6000000000000002e-01,2.9333440567782993e+00,2.6817686026665046e+00
4.6100000000000002e-01,2.9348946001675498e+00,2.6819857672441580e+00
4.6200000000000002e-01,2.9364505450240168e+00,2.6822021754653389e+00
4.6300000000000002e-01,2.9380119312985213e+00,2.6824178317464793e+00
4.6400000000000002e-01,2.9395787992036575e+00,2.6826327404681711e+00
4.6500000000000002e-01,2.9411511892172872e+00,2.6828469059755378e+00
4.6600000000000003e-01,2.9427291420860273e+00,2.6830603325785995e+00
4.6700000000000003e-01,2.9443126988287820e+00,2.6832730245526353e+00
4.6800000000000003e-01,2.9459019007403366e+00,2.6834849861385401e+00
4.6899999999999997e-01,2.9474967893949451e+00,2.6836962215431766e+00
4.6999999999999997e-01,2.9490974066500018e+00,2.6839067349397241e+00
4.7099999999999997e-01,2.9507037946496899e+00,2.6841165304680219e+00
4.7199999999999998e-01,2.9523159958287275e+00,2.6843256122349106e+00
4.7299999999999998e-01,2.9539340529161189e+00,2.6845339843145637e+00
4.7399999999999998e-01,2.9555580089389433e+00,2.6847416507488231e+00
4.7499999999999998e-01,2.9571879072261864e+00,2.6849486155475231e+00
4.7599999999999998e-01,2.9588237914126414e+00,2.6851548826888161e+00
4.7699999999999998e-01,2.9604657054427905e+00,2.6853604561194895e+00
4.7799999999999998e-01,2.9621136935747847e+00,2.6855653397552826e+00
4.7899999999999998e-01,2.9637678003844341e+00,2.6857695374811974e+00
4.7999999999999998e-01,2.9654280707692511e+00,2.6859730531518071e+00
4.8099999999999998e-01,2.9670945499525470e+00,2.6861758905915583e+00
4.8199999999999998e-01,2.9687672834875394e+00,2.6863780535950736e+00
4.8299999999999998e-01,2.9704463172615512e+00,2.6865795459274460e+00
4.8399999999999999e-01,2.9721316975002150e+00,2.6867803713245340e+00
4.8499999999999999e-01,2.9738234707717464e+00,2.6869805334932488e+00
4.8599999999999999e-01,2.9755216839912624e+00,2.6871800361118434e+00
4.8699999999999999e-01,2.9772263844251414e+00,2.6873788828301928e+00
4.8799999999999999e-01,2.9789376196954218e+00,2.6875770772700727e+00
4.8899999999999999e-01,2.9806554377842875e+00,2.6877746230254385e+00
4.8999999999999999e-01,2.9823798870385714e+00,2.6879715236626955e+00
4.9099999999999999e-01,2.9841110161743041e+00,2.6881677827209689e+00
4.9199999999999999e-01,2.9858488742813520e+00,2.6883634037123696e+00
4.9299999999999999e-01,2.9875935108280784e+00,2.6885583901222585e+00
4.9399999999999999e-01,2.9893449756660537e+00,2.6887527454095048e+00
4.9500000000000000e-01,2.9911033190348539e+00,2.6889464730067441e+00
4.9600000000000000e-01,2.9928685915668924e+00,2.6891395763206316e+00
4.9700000000000000e-01,2.9946408442922796e+00,2.6893320587320937e+00
4.9800000000000000e-01,2.9964201286438197e+00,2.6895239235965747e+00
4.9900000000000000e-01,2.9982064964619903e+00,2.6897151742442826e+00
5.0000000000000000e-01,2.9999999999999996e+00,2.6899058139804324e+00
